Date,Portfolio_Returns,SPY_Returns
2020-07-28,-0.024762896150356675,-0.006341961294312415
2020-07-29,0.015815000211365372,0.012298710354543108
2020-07-30,0.0015827217783399355,-0.0035679350404861365
2020-07-31,0.027709011172387,0.007902065306279349
2020-08-03,0.03649126465638965,0.006952230445854912
2020-08-04,0.00020825048618045017,0.0038623629299781026
2020-08-05,0.0005891084138304637,0.006211232230455943
2020-08-06,0.018386712639457282,0.006684544259349279
2020-08-07,-0.022572621460879152,0.0007176710347418513
2020-08-10,-0.007568076375766886,0.002989218811900729
2020-08-11,-0.02903056522795431,-0.008254790769761766
2020-08-12,0.07150177051664706,0.013942295025590967
2020-08-13,0.023652308180885286,-0.0018077778994511906
2020-08-14,0.0071665273822328675,2.9750338874867666e-05
2020-08-17,0.04508908543671169,0.0031765370755014732
2020-08-18,0.01569528808888494,0.002160443697210024
2020-08-19,-0.002525960995820209,-0.004163518532831034
2020-08-20,0.03978474259699678,0.0031132370833162337
2020-08-21,0.02878007398352924,0.003547235094776946
2020-08-24,-0.001568362198848306,0.01013354809053757
2020-08-25,0.0011355888761487073,0.0034991408831481774
2020-08-26,0.03543004354398219,0.010025645797937077
2020-08-27,0.016027300596868833,0.0021866070319294106
2020-08-28,-0.0031205979427904934,0.006459393488142506
2020-08-31,0.060887288629932916,-0.0036225833773368965
2020-09-01,-0.0012026393150843528,0.009418441638444852
2020-09-02,-0.027739985642341973,0.014464255281237293
2020-09-03,-0.08050915288551752,-0.0344142157621653
2020-09-04,0.008582933327974664,-0.008164776335462198
2020-09-08,-0.12198845267869153,-0.02732295489432912
2020-09-09,0.06816478234859513,0.01974723780940746
2020-09-10,-0.013136175337073452,-0.017363704456145435
2020-09-11,-0.005069996746244244,0.0005093205462514128
2020-09-14,0.0636855253909732,0.01317145467785763
2020-09-15,0.03263609383125879,0.005052190220634856
2020-09-16,-0.022493512617263803,-0.003968720405507997
2020-09-17,-0.025069973861316888,-0.008795530737562007
2020-09-18,0.0025122657454203397,-0.01151238043189784
2020-09-21,0.02082588165105781,-0.011129630651996014
2020-09-22,-0.011289618333945485,0.010184500244352801
2020-09-23,-0.06472853186267427,-0.023191162484453853
2020-09-24,0.014513491934782598,0.002665290332664716
2020-09-25,0.039729382803101614,0.016167129998749585
2020-09-28,0.024716825531641853,0.01660943356860778
2020-09-29,-0.00713166929177147,-0.005445793274024835
2020-09-30,0.01848043909683006,0.007582012190725074
2020-10-01,0.023265339101672923,0.00641968433921325
2020-10-02,-0.04833059092207885,-0.009494653637871941
2020-10-05,0.026585618274893544,0.01773302519629083
2020-10-06,-0.026711436302353998,-0.014215371556656087
2020-10-07,0.021532107796800173,0.01740642076074206
2020-10-08,0.0009156443595033537,0.00886224057898577
2020-10-09,0.019513896087682437,0.008930509612347759
2020-10-12,0.03823846476230317,0.016087413755730307
2020-10-13,-0.00535806343262979,-0.006526292745070217
2020-10-14,0.011622276727277937,-0.006283259703410482
2020-10-15,-0.013440459171113075,-0.0012359679701420268
2020-10-16,-0.013807356855024546,-0.0006041988370660833
2020-10-19,-0.02321226081934926,-0.015203440314868755
2020-10-20,-0.0025756040320579227,0.004005740973283212
2020-10-21,-0.0013751773473242856,-0.001892764326077545
2020-10-22,-0.0007682954291719831,0.0054850181258112585
2020-10-23,-0.006053793946759135,0.0033952161340837783
2020-10-26,-0.005986473502920408,-0.018479708648297843
2020-10-27,0.012594463047723138,-0.0034476287213717205
2020-10-28,-0.04601367724941485,-0.034178828922971416
2020-10-29,0.021571878768063702,0.010163612011601764
2020-10-30,-0.04679464033314467,-0.010424911376264001
2020-11-02,0.012385421993975344,0.011208482725475699
2020-11-03,0.0335543959985984,0.017655964232284882
2020-11-04,0.0232290358398215,0.02234939046850437
2020-11-05,0.036832216788970355,0.01950236504379821
2020-11-06,-0.007501559170140882,-0.00022825870945242244
2020-11-09,-0.02083676634499816,0.012565627641455412
2020-11-10,-0.01831201600275019,-0.0014664838029794236
2020-11-11,0.023991029098193728,0.007428503493867922
2020-11-12,-0.007111968912706046,-0.00970113965309194
2020-11-13,-0.0020057554151014403,0.013844813899748898
2020-11-16,0.003751833120701953,0.012482574463939855
2020-11-17,0.02727946733373532,-0.005378386880557362
2020-11-18,0.03359382512315105,-0.012034910435557378
2020-11-19,0.013718382133483066,0.004210220178628488
2020-11-20,-0.014033731320679754,-0.006847702892173069
2020-11-23,0.014176112885573145,0.005994407154185755
2020-11-24,0.03390812264284584,0.01611369819568642
2020-11-25,0.016406866611526197,-0.001541615343515379
2020-11-27,0.011397453280141258,0.0027848049468695013
2020-11-30,-0.005038996548612685,-0.004427190328016861
2020-12-01,0.02642326301713878,0.010937329124068862
2020-12-02,-0.010507171695140084,0.0021038984057912824
2020-12-03,0.01576644617709353,-0.0002726506105950044
2020-12-04,0.0016825055890267839,0.008617697164439386
2020-12-07,0.033368292141679516,-0.0020549471327588886
2020-12-08,0.008702711547969555,0.0029262948545618617
2020-12-09,-0.04020305543825225,-0.008969061686290747
2020-12-10,0.018535259476135723,-0.00032701983974059434
2020-12-11,-0.010985976797254438,-0.0011724282406951891
2020-12-14,0.018390432412787264,-0.004477415020179509
2020-12-15,0.01585713936003448,0.013519307315342788
2020-12-16,-0.002028543799448634,0.0015696776999523099
2020-12-17,0.02419214259645104,0.005591782989932126
2020-12-18,0.01674825992133995,-0.003992748507559263
2020-12-21,-0.01736194449455817,-0.0035756364713502853
2020-12-22,0.006739184603265303,-0.001685188004397764
2020-12-23,-0.0018751477397226158,0.0008985867333382025
2020-12-24,0.014427637739320742,0.003890409647924198
2020-12-28,0.01745107205862491,0.00859065670951531
2020-12-29,-0.004659664050474377,-0.0019078543003320236
2020-12-30,0.011676929356367438,0.0014270910910967327
2020-12-31,0.0038561851581398804,0.005080639441669366
2021-01-04,-0.00048015632178566303,-0.013614282033024838
2021-01-05,0.00806530279444786,0.006887398385298837
2021-01-06,-0.007294206083237543,0.00597862566708951
2021-01-07,0.05111913026568416,0.014857604052719964
2021-01-08,0.03603234437206755,0.005697755832220652
2021-01-11,-0.04252481129002872,-0.006740673158384003
2021-01-12,0.015948721662134634,0.00021090471475204708
2021-01-13,0.010143211506432426,0.0026931073730913635
2021-01-14,-0.01352560649506347,-0.0035021724487446226
2021-01-15,-0.01475792600814585,-0.0072925151968791235
2021-01-19,0.014639278344990724,0.007852092187161208
2021-01-20,0.023236770719366986,0.013838556647892242
2021-01-21,0.01265694761381142,0.0009117319790714618
2021-01-22,0.008081659918573481,-0.003539464002630055
2021-01-25,0.03038152658788569,0.003943784926933924
2021-01-26,0.004151460204789403,-0.0015608388658403527
2021-01-27,-0.011157201290894526,-0.02444037307439506
2021-01-28,-0.02211444026724987,0.008600209281596882
2021-01-29,-0.04086411622265793,-0.020019555006724143
2021-02-01,0.0365672166548499,0.01664531756857035
2021-02-02,0.018126055118711216,0.014140114758361966
2021-02-03,-0.008492113432793902,0.0007866568736554225
2021-02-04,0.007288613022173209,0.011365324356689355
2021-02-05,-2.8121665434044114e-05,0.003935887712663844
2021-02-08,0.005913782645520628,0.007222076860827986
2021-02-09,-0.008024475964145817,-0.0006658027054042837
2021-02-10,-0.023623252439903514,-0.0004356193548025189
2021-02-11,0.004006919442155744,0.0016150083302415297
2021-02-12,0.0033174939846781553,0.004939797576741345
2021-02-16,-0.017248290432281956,-0.0008660187193597624
2021-02-17,-0.005216019770532077,0.000229505125614482
2021-02-18,-0.009187922440539942,-0.004255951642018196
2021-02-19,-0.0049089377060746574,-0.0017661523282118674
2021-02-22,-0.05148045156075947,-0.007691594575692018
2021-02-23,-0.010269038819008291,0.0012144241182585613
2021-02-24,0.024191801518847145,0.011019319306398101
2021-02-25,-0.050890262056873845,-0.02409575616381865
2021-02-26,-8.659926110410354e-05,-0.005152731105676378
2021-03-01,0.05088622998065144,0.024240386938546354
2021-03-02,-0.028759950703050867,-0.007803359601038395
2021-03-03,-0.03454825592606208,-0.013245689004439898
2021-03-04,-0.0265031378456734,-0.012375059291498514
2021-03-05,-0.006528460512059776,0.018396701078883915
2021-03-08,-0.04368482104764975,-0.00497889476972746
2021-03-09,0.10044490254242638,0.014277789677672459
2021-03-10,-0.008108130323057995,0.006224701962776358
2021-03-11,0.02953862722928675,0.010138938050275437
2021-03-12,-0.0075702522498854565,0.0013468075004849922
2021-03-15,0.017178575968167988,0.005963545894754674
2021-03-16,-0.009982253635627415,-0.0012613141171101683
2021-03-17,0.011588414191586162,0.003410113247931168
2021-03-18,-0.04662280119583935,-0.014549948434146032
2021-03-19,-0.0010656388754276993,-0.0018500751044978614
2021-03-22,0.02547270398371904,0.0079847764002412
2021-03-23,-0.006088529051117009,-0.00787081070254958
2021-03-24,-0.029046339632424045,-0.0050833649429696814
2021-03-25,0.005438016867595908,0.005625552035830816
2021-03-26,-0.007921493059785378,0.016114980502531795
2021-03-29,-0.005251830263295277,-0.0005051033709108088
2021-03-30,0.008128583849168883,-0.0026529269716437653
2021-03-31,0.031220577854148425,0.0040532927927006135
2021-04-01,0.004664186188005149,0.010799075337498909
2021-04-05,0.03268724318626331,0.014353117368770318
2021-04-06,0.00034321661968086383,-0.0005904328547216009
2021-04-07,-0.004940706658892767,0.0011569307243297633
2021-04-08,0.018023156160843535,0.004746918630297081
2021-04-09,0.00618782590808742,0.0072702774663833125
2021-04-12,0.009500696526367891,0.0003645090602240053
2021-04-13,0.04612174025916107,0.0029637728638571836
2021-04-14,-0.025173749243294585,-0.0034149995576159276
2021-04-15,0.014159007424441273,0.010742220524587509
2021-04-16,0.0004481911851160535,0.003342407414053117
2021-04-19,-0.013105292067845099,-0.004913153166942741
2021-04-20,-0.003062754748804131,-0.007321319512275104
2021-04-21,0.016949346838019297,0.00946199457609187
2021-04-22,-0.020423701418099904,-0.009133103851855395
2021-04-23,0.015707458838979838,0.010842499296547237
2021-04-26,0.006323291087924156,0.0020874094088869644
2021-04-27,-0.018789080168085004,-0.00021543796798850767
2021-04-28,-0.013936890499556622,-0.00028736455252886817
2021-04-29,-0.011933129742848126,0.006372786170934619
2021-04-30,0.01285220033605077,-0.006570427514141275
2021-05-03,-0.010803914021150286,0.002156838660643867
2021-05-04,-0.023985690964961948,-0.006169225418003466
2021-05-05,-0.0018627472095680943,0.00031266932498308364
2021-05-06,0.003354609188131575,0.007985389080701788
2021-05-07,0.00964034183308109,0.007277910137661214
2021-05-10,-0.04028217315319571,-0.009902225987980073
2021-05-11,-0.011261701833499106,-0.008924609713031106
2021-05-12,-0.03354726333930607,-0.02124523174717652
2021-05-13,-0.0018009972270636616,0.01201235234733189
2021-05-14,0.02478057914233145,0.015355406046155817
2021-05-17,-0.014853508969160469,-0.0025445577245004625
2021-05-18,-0.005490126343405489,-0.00861569164130327
2021-05-19,-0.009992362131526634,-0.002621867394498212
2021-05-20,0.0277237294966568,0.010757967889873266
2021-05-21,-0.010991772057756612,-0.0008185651710720387
2021-05-24,0.02750301629991938,0.010194192331460128
2021-05-25,-0.0010340598993547447,-0.00221850286427705
2021-05-26,0.009211675607193671,0.001984247561295227
2021-05-27,0.000887467409136789,0.0005250937750767015
2021-05-28,-0.005412193605549964,0.0017887184371749854
2021-06-01,-0.003730080820383375,-0.000880815377171551
2021-06-02,-0.009610782011509222,0.0015724853880063616
2021-06-03,-0.02748544684871921,-0.0037113851861045877
2021-06-04,0.03004566480044124,0.009146118700497974
2021-06-07,0.006499851369347631,-0.0009702447232774469
2021-06-08,0.0006737398113574548,0.00021317798045883407
2021-06-09,-0.0011490583265413082,-0.0014921593151114854
2021-06-10,0.007244789531673802,0.004648472321882924
2021-06-11,0.004287523263342541,0.0016524761565197554
2021-06-14,0.016498013023200156,0.002239012232740256
2021-06-15,-0.01562265210709506,-0.0018341795063829824
2021-06-16,0.004492234945155826,-0.005583274511316683
2021-06-17,0.015532622409375918,-0.00033179314820130923
2021-06-18,-0.0008105778198463035,-0.013490423918781413
2021-06-21,0.006517020123418594,0.014316007039137268
2021-06-22,0.009128009274954607,0.0053463001975806446
2021-06-23,0.02005717619287226,-0.0012053407140941719
2021-06-24,0.014367547398770554,0.005915771804859249
2021-06-25,-0.006829646252539323,0.003552105958516183
2021-06-28,0.01784251110057511,0.002015944991249574
2021-06-29,0.0019715569279146195,0.0005380183146570516
2021-06-30,0.0008572264069763857,0.0008417156205606791
2021-07-01,0.0003747495781786014,0.005536583646618354
2021-07-02,0.012871834791288662,0.00764352348058428
2021-07-06,-0.005488636727459185,-0.0018215937451301345
2021-07-07,-0.00023694810649699163,0.003534001542158771
2021-07-08,-0.0004100247994817561,-0.00814796308025012
2021-07-09,0.008133566721139341,0.010674746773709387
2021-07-12,0.015377598550738301,0.0035819683158642146
2021-07-13,-0.0042149087475451975,-0.0034090455631022865
2021-07-14,0.0016585780543540984,0.0014924023188569446
2021-07-15,-0.004546470969232219,-0.0034155349922769807
2021-07-16,-0.00975219118212911,-0.007843394778625612
2021-07-19,-0.012188261807974166,-0.014768136781257435
2021-07-20,0.020896644979525772,0.014330545587918353
2021-07-21,-0.003718556058384959,0.00809626791977025
2021-07-22,0.003539481202850059,0.0020942136799040334
2021-07-23,0.003640380953976319,0.01028785512928998
2021-07-26,0.009582917461699104,0.0024548923134894984
2021-07-27,-0.015506824209036197,-0.0045577370434576325
2021-07-28,-0.0037370048609207457,-0.00041008948873244577
2021-07-29,0.02079318814023581,0.0041476516316052425
2021-07-30,0.005311051600846773,-0.004856690374582362
2021-08-02,0.012083528395770426,-0.002098040858245831
2021-08-03,0.006712183504351278,0.008135552108126332
2021-08-04,-0.0008727391082485659,-0.004918921107753049
2021-08-05,0.004488047897841251,0.006332737948979039
2021-08-06,-0.010640970733267729,0.0016525711277584065
2021-08-09,0.007470386362175207,-0.0008135083938607401
2021-08-10,-0.004765432959399263,0.0012439923412268517
2021-08-11,-0.00015219358862577086,0.0024847467540767276
2021-08-12,0.01845728227630845,0.0029970525689606564
2021-08-13,-0.00015115246954979834,0.0018198569303493617
2021-08-16,-0.01067598080985177,0.0023545968866325317
2021-08-17,-0.015420480544083182,-0.0065551048744840745
2021-08-18,0.002563750718963309,-0.010945159219604816
2021-08-19,-0.003926136349168096,0.0015483889861969136
2021-08-20,0.013210714001264678,0.00795703496480371
2021-08-23,0.019605264467455853,0.008796605368025956
2021-08-24,-0.00033295693919430666,0.001587298014003924
2021-08-25,-0.002241600596626636,0.002098470109942241
2021-08-26,-0.009791380340954349,-0.005903176616619543
2021-08-27,0.009433616997378413,0.008940971552532595
2021-08-30,0.02541873870389746,0.004397650690933119
2021-08-31,-0.0018640057983778438,-0.0014819451762160263
2021-09-01,0.0008720584798019181,0.0005316134882951129
2021-09-02,0.0016131684310987326,0.003076773990357884
2021-09-03,0.002330048009096708,-0.0002428125896750677
2021-09-07,0.016109308877195194,-0.003575617071548187
2021-09-08,-0.0035088387694952594,-0.0012182118681447474
2021-09-09,-0.004128643652864783,-0.00428028686702564
2021-09-10,-0.024127676066668394,-0.007884168473670794
2021-09-13,0.006079369019354797,0.002558963342403464
2021-09-14,-0.001137221912560227,-0.005396725861701146
2021-09-15,0.011905987944095121,0.008352863493140683
2021-09-16,0.00023224911231021215,-0.001585318389671575
2021-09-17,-0.009523946002184203,-0.009740918627655581
2021-09-20,-0.027701249950192543,-0.016674212925674503
2021-09-21,0.0067563429312844205,-0.0009447757466681805
2021-09-22,0.01610830059776136,0.009754966704470514
2021-09-23,0.0042484621016343205,0.012150089338892167
2021-09-24,0.011118195112490459,0.0016472020248574637
2021-09-27,0.0010848782964653749,-0.002860869733280369
2021-09-28,-0.023736662462193858,-0.020152078823351904
2021-09-29,0.004860828670199347,0.0016832046053922856
2021-09-30,-0.008174030084263206,-0.012222503001150797
2021-10-01,0.008210293851452777,0.011884265603822941
2021-10-04,-0.010730383991004145,-0.0128959254595572
2021-10-05,0.009173708825007187,0.010404949891099191
2021-10-06,0.006642552225124199,0.004156063833707702
2021-10-07,0.010370735930319475,0.008645627107974674
2021-10-08,-0.005181330416508612,-0.0018236697558368098
2021-10-11,0.002612089683931718,-0.007239833056610134
2021-10-12,0.0024011902130065548,-0.002461413610214014
2021-10-13,0.0033073014388051553,0.003597522746866977
2021-10-14,0.01600763574482844,0.016820584744366762
2021-10-15,0.01604792264155881,0.0076159336992627225
2021-10-18,0.019596363589784983,0.002960552661669169
2021-10-19,0.003959022649265442,0.0077147371678965015
2021-10-20,0.0015204460523978503,0.003927772551141073
2021-10-21,0.015797509519454866,0.0026081749244799557
2021-10-22,0.0038719805582843048,-0.0010363162501154655
2021-10-25,0.04984558051837238,0.005363010865564677
2021-10-26,0.0006054315320995762,0.0008999525398163399
2021-10-27,0.014795176646913075,-0.00443003662821595
2021-10-28,0.025827100707689878,0.009648802173023885
2021-10-29,0.010947118851673033,0.002029202402520358
2021-11-01,0.030364101314745186,0.0017200531236212235
2021-11-02,-0.006980251091987322,0.00404309083280352
2021-11-03,0.018728273815002795,0.006105260885424402
2021-11-04,0.005350723652896816,0.004712560886427353
2021-11-05,-0.0013363840710126419,0.003469512412021869
2021-11-08,-0.021027719761029573,0.0008537376398931595
2021-11-09,-0.0475946923430112,-0.0033052992078024257
2021-11-10,0.006640504552452731,-0.008044809762166372
2021-11-11,-0.0008127294362404669,0.0003234635967979127
2021-11-12,-0.0030014702856548045,0.007546858433261416
2021-11-15,-0.008112300434682983,0.0003424158763456475
2021-11-16,0.021031354527957062,0.0039579062680690225
2021-11-17,0.019732187514711265,-0.002429349449979634
2021-11-18,0.01538952099942299,0.003396494539895656
2021-11-19,0.02271020940183357,-0.0017883031218591805
2021-11-22,0.006227992363053804,-0.002815205368030149
2021-11-23,-0.016837696805019897,0.0013261313800685404
2021-11-24,0.0039636320212823595,0.0026697028454147897
2021-11-26,-0.02975758694136588,-0.022303117008707796
2021-11-29,0.03332584891813717,0.012266533261636514
2021-11-30,0.011775959796398339,-0.01945747091065586
2021-12-01,-0.01897807680814008,-0.011107200797779715
2021-12-02,-0.006608523214233464,0.015316251905709954
2021-12-03,-0.0343025918344591,-0.00870116147612765
2021-12-06,0.008221309591273495,0.011843165508207631
2021-12-07,0.03647448806401035,0.02068483273160382
2021-12-08,0.015688386183211334,0.0026479647072625845
2021-12-09,-0.026687091560718006,-0.006751578152863202
2021-12-10,0.02214519437414242,0.009413630321890798
2021-12-13,-0.03001203374490649,-0.008858506334593397
2021-12-14,-0.012996500674079672,-0.006880033829429366
2021-12-15,0.02254197915572949,0.015625100440386452
2021-12-16,-0.04164346272911537,-0.008818419441704473
2021-12-17,-0.0008397136113968528,-0.010642990343099012
2021-12-20,-0.019647210879940438,-0.010633587761089247
2021-12-21,0.029400815836075102,0.017759111908258518
2021-12-22,0.03971788897650948,0.009998846927339988
2021-12-23,0.02539940948685118,0.006221860386957712
2021-12-27,0.023926331722151997,0.014152243045582047
2021-12-28,-0.005007806238686841,-0.0008171378853258915
2021-12-29,-0.000226787008923246,0.0012792090174629234
2021-12-30,-0.010006492802600353,-0.0027645425308804317
2021-12-31,-0.008249976858908093,-0.0025202246059726763
2022-01-03,0.06319475972973695,0.005790118413460998
2022-01-04,-0.025239087576820744,-0.000334975636938295
2022-01-05,-0.03970598336302964,-0.01920229221730696
2022-01-06,-0.01686714478988587,-0.0009392573405998528
2022-01-07,-0.01368127797015024,-0.003953608802184871
2022-01-10,0.01232967403751002,-0.0012443523245480037
2022-01-11,0.009539416526463907,0.009108181249625646
2022-01-12,0.018832943226257146,0.0027035125677552507
2022-01-13,-0.043072196174256505,-0.013778520229311808
2022-01-14,0.012586771218951354,0.00040920875265015866
2022-01-18,-0.019704350287199857,-0.017709852905474555
2022-01-19,-0.021491787952551224,-0.010383544470822681
2022-01-20,-0.005030402787556243,-0.011067966892225778
2022-01-21,-0.02982611668923585,-0.019630598148549505
2022-01-24,-0.007606428845051205,0.004246669387238056
2022-01-25,-0.01486071052221363,-0.012208918047380002
2022-01-26,0.013752882373335051,-0.0025088395269426966
2022-01-27,-0.04528417748783258,-0.00493791482735273
2022-01-28,0.041849602894479254,0.02483536097667427
2022-01-31,0.054925572909817214,0.018010994235702293
2022-02-01,-0.004152683932950074,0.006757015004059674
2022-02-02,-0.0051294995611603795,0.009714031494371556
2022-02-03,-0.020891341600801083,-0.02350491878191885
2022-02-04,0.016886382859400317,0.004702167861851958
2022-02-07,-0.011878842487220641,-0.0032093374571420252
2022-02-08,0.016248666782915457,0.00822774218399469
